notice-identifier,dps-usage-lot,notice-type,publication-number,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,accessibility-lot,procedure-accelerated,framework-buyer-categories-lot.hrv,legal-basis-proc,legal-basis-text.pol,no-negocaition-necessary-lot,legal-basis-text.ces,direct-award-justification-proc,framework-buyer-categories-lot.bul,legal-basis-text.fra,legal-basis-text.deu,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,notice_is_cn-standard,notice_is_pin-only,notice_is_pin-tran,notice_is_pin-rtl,notice_is_cn-social,notice_is_pin-buyer,notice_is_qu-sy,notice_is_corr,notice_is_pin-cfc-social,notice_is_pin-cfc-standard
a2fbe411-6a22-46c0-9290-e336ea890173,none|none|none|none|none|none|none|none|none|none|none,cn-standard,1415-2025,32014L0024,POL,,79d3908b-01e7-4633-b295-3d96b5cffc6f,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-crim-traffick|exg-mis-distortion|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-natl-bre-nat-law,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
d42cdaf0-ba86-4f93-871c-a0c881eae5ba,none,cn-standard,1419-2025,32014L0025,EST,,0ce98f85-bd27-4dc9-891e-d6150e184edf,,,,n-inc-just,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
07c5343b-b739-477d-af8d-b3b8ed2815fd,none,cn-standard,1420-2025,32014L0024,POL,PLN,c0737bb6-d890-4e5c-b6c9-b7596df3564e,PLN,68287521.9,,,False,,,,,,,,,,PLN,15706130.037000002,15706130.037000002,False,16.569561705999433,1,0,0,0,0,0,0,0,0,0
a040a260-bd51-4aba-854c-2c35f610ab38,none,cn-standard,1427-2025,32014L0024,LTU,EUR,e696a0ba-f77b-4166-880a-f3ee7807e014,EUR,79000.0,distorsion|partic-confl|prep-confl|sanction|prof-misconduct|bankr-nat|crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prof-misconduct,,False,,,,,,,,,,EUR,79000.0,79000.0,False,11.277215789596893,1,0,0,0,0,0,0,0,0,0
f72a3ed8-562c-4b6b-87c5-9b772f2848a3,none|none|none|none|none|none|none|none|none|none|none,cn-standard,1430-2025,32014L0024,FIN,,d250ee94-8e80-471c-9674-b9c61147a45d,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
e4fef4ce-a19b-4cb6-bf36-0ec13af580ed,none,cn-standard,1432-2025,32014L0024,HRV,EUR,cfd35519-0706-456e-b040-5f8d4f5d1d49,EUR,50000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,,,,,,,,,,EUR,50000.0,50000.0,False,10.819798284210286,1,0,0,0,0,0,0,0,0,0
243cec85-930c-46ed-9d43-982275bd184b,none,cn-standard,1435-2025,32014L0024,HRV,EUR,d2fa682e-8753-4adf-8a1d-86894d12a30f,EUR,260000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,,,,,,,,,,EUR,260000.0,260000.0,False,12.468440756144114,1,0,0,0,0,0,0,0,0,0
2b02a8f6-41b5-49b7-8f0f-a1d38a5f954d,,pin-buyer,1437-2025,32014L0024,ITA,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,0,0,0,1,0,0,0,0
4bd3f138-4fd3-4460-a2a6-f04856eef119,none,cn-standard,1448-2025,32014L0025,SWE,SEK,1a1c875d-3fdd-4eb9-9246-83e23315511c,SEK,90000000.0,,,False,,,,,,,,,,SEK,7829999.999999999,7829999.999999999,False,15.873473195680898,1,0,0,0,0,0,0,0,0,0
a94a051c-1502-43b8-9a34-8301f6d13154,none,cn-standard,1449-2025,32014L0024,ITA,EUR,37ddca4a-d68c-48e7-a441-92b6398d8f52,EUR,289575.0,bankruptcy|crime-org|nati-ground|distorsion|corruption,,,,,,,,,,,,EUR,289575.0,289575.0,False,12.576173063131371,1,0,0,0,0,0,0,0,0,0
0233ecdb-54a5-4754-8797-54b2fc48d39f,none|none|none|none|none|none|none,cn-standard,1453-2025,32014L0024,HRV,EUR,a31ce2ec-0c1d-4561-b741-9ab6d5af2c1c,EUR,550000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,EUR,550000.0,550000.0,False,13.217675375388819,1,0,0,0,0,0,0,0,0,0
e22b51e3-f0fc-4367-a747-4f6a48e59081,none,cn-standard,1457-2025,32014L0024,FRA,EUR,28b38b71-45f9-4fbc-aa36-72e6135722c7,EUR,4800000.0,nati-ground,,,,,,False,,,,,,EUR,4800000.0,4800000.0,False,15.38412668421143,1,0,0,0,0,0,0,0,0,0
ff6deef0-070a-4f20-bc19-e0cd286b30d6,,pin-only,1458-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
896b1726-fde7-4bb9-b49f-412a306cdfae,none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,1469-2025,32014L0024,PRT,EUR,22bbc83b-2228-4164-a886-d4bcbc4d4928,EUR,3160690.0,,,False,,,,,,,,,,EUR,3160690.0,3160690.0,False,14.966301232544177,1,0,0,0,0,0,0,0,0,0
49155256-6c73-439e-8955-4f393d761aa7,,pin-only,1483-2025,32014L0025,LUX,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
3d2fd733-b5db-4ed6-93dd-f25cc175eeb0,none|none,cn-standard,1487-2025,32014L0024,HRV,EUR,07fbc65b-9575-4be3-8954-7203194d2705,EUR,275000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent,n-inc|n-inc,,,,,,,,,,,EUR,275000.0,275000.0,False,12.524530013005734,1,0,0,0,0,0,0,0,0,0
5f9a1f43-4f5e-405e-b4c6-456e2bc59ca2,none,cn-standard,1493-2025,32014L0024,POL,PLN,06dacfac-261f-4fca-92c2-9419bc637a09,PLN,1950000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-lab-law|exg-mis-distortion|exg-mis-prep-confl,inc,False,,,,,,,,,,PLN,448500.0,448500.0,False,13.013666190132906,1,0,0,0,0,0,0,0,0,0
be973220-e24f-4596-93ed-cd05578380f8,none,cn-standard,1503-2025,32014L0024,DEU,EUR,07b74181-63c2-495c-afa2-a1af3ba1e663,EUR,962955.0,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,vob-a-eu,,,,,,,,EUR,962955.0,962955.0,False,13.777762999186054,1,0,0,0,0,0,0,0,0,0
dbf6fd87-28fd-4412-85dc-40823e074755,none|none|none|none,cn-standard,1506-2025,32014L0025,EST,EUR,dc511b87-a7e0-4618-9418-2b12c4494787,EUR,215000.0,,n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,EUR,215000.0,215000.0,False,12.278397958261774,1,0,0,0,0,0,0,0,0,0
be2c12f7-71c5-4a50-b9da-46bb2fd40d2b,none,cn-standard,1507-2025,32014L0025,FRA,,733c2fbe-4c0c-4d1c-9ec4-445e64cc1bd6,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
3fba494f-df46-4c93-86ee-3544792a1a79,none,pin-rtl,1508-2025,32014L0024,ESP,,,EUR,2410992.0,,,,,,,,,,,,,EUR,2410992.0,2410992.0,False,14.695549253799491,0,0,0,1,0,0,0,0,0,0
aca1dc5b-72bb-4089-be4f-4f0321d24d80,none,cn-standard,1520-2025,32014L0024,HRV,EUR,12602109-6637-4dde-a599-8340d17917cc,EUR,5309000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,5309000.0,5309000.0,False,15.48491423992518,1,0,0,0,0,0,0,0,0,0
bf91e347-1a9c-45ea-b1a3-e0df7fd8761b,none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,1522-2025,32014L0024,FRA,,210a91b1-b5ea-4296-aebf-c224341014e1,,,nati-ground,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
22f635e5-af18-4c02-8dad-1334a83b3929,,pin-tran,1524-2025,32007R1370,POL,,,,,,,,,,,,,below-thres-sme,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
fed13a8d-b78a-4577-9ad6-848ee09340c8,none,cn-standard,1532-2025,32014L0024,POL,,a286f065-afb9-4f5b-b70e-5a0c636cea61,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
87a7d80c-9af2-4b68-931d-e7aeaa965312,none|none,cn-standard,1534-2025,32014L0024,FRA,EUR,f0400312-be55-4bee-88a2-9e9172557c6f,EUR,4000000.0,nati-ground,,False,,,,False|False,,,,,,EUR,4000000.0,4000000.0,False,15.201805169084134,1,0,0,0,0,0,0,0,0,0
4f17399c-77cf-4672-a62e-f904c83a1fb6,,pin-only,1538-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
b9530001-dbcd-40d3-8a87-cb66a0d104e0,none,cn-standard,1546-2025,32014L0024,EST,EUR,d4bfa2a3-b6f5-4714-b3a6-c2c9e6de7235,EUR,300000.0,nati-ground,n-inc,,,,,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,1,0,0,0,0,0,0,0,0,0
ffb0d1d0-7947-4d98-89bb-6ea5ec5affb2,none,cn-standard,1549-2025,32014L0024,POL,,f3fbbd33-c65f-4b5b-b069-ec5b8fa03842,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a5e75796-bc6c-4feb-b462-47e4cc1a6026,none,cn-standard,1551-2025,32014L0024,FRA,EUR,457f4a98-3eef-48f1-970c-ce24652e2e69,,,nati-ground,,,,"Articles L2124-2, R. 2124-2-1 et R. 2161-2 à R. 2161-5 du code de la commande publique",,,,,,"[""L'appel d'offres ouvert est la procédure par laquelle l'acheteur choisit l'offre économiquement la plus avantageuse, sans négociation, sur la base de critères objectifs préalablement portés à la connaissance des candidats""]",,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
c955f2cc-5afe-4867-9cff-4593276d542a,none,cn-standard,1563-2025,32014L0024,DEU,,e144ed29-faa4-4efd-8ea6-a9d464e2ce2a,EUR,137819.38,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,vgv,,,,,,,,EUR,137819.38,137819.38,False,11.83370652212696,1,0,0,0,0,0,0,0,0,0
b1df919e-b9d1-4f05-add3-3ba80c7276e9,,pin-only,1565-2025,32014L0024,ITA,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
410e642c-173a-4d22-9963-801eee994f03,none,cn-standard,1567-2025,32014L0024,POL,,f5c8c6cb-8bb0-4140-beb6-ed1f66f8e119,PLN,100000.0,exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part,,False,,,,,,,,,,PLN,23000.0,23000.0,False,10.043292972227004,1,0,0,0,0,0,0,0,0,0
c442b94a-e671-4604-8b4b-e0b62ba13b74,none,cn-standard,1571-2025,32014L0024,POL,,f0d46a81-8e91-4276-92ee-cc64133007fc,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-bankr|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-distortion|exg-mis-prep-confl|exg-natl-bre-nat-law,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
6fa07cc2-f4b7-46b2-96a7-99aed0fe70d3,none|none|none,cn-standard,1574-2025,32014L0025,CZE,CZK,60d7e7f8-6ce6-475c-87f2-a09271e96288,CZK,29000000.0,,,False,,32014L0025|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,1131000.0,1131000.0,False,13.938613639271164,1,0,0,0,0,0,0,0,0,0
0d481c95-cf38-4a54-85fd-d7f38d30cd98,none,cn-standard,1575-2025,32014L0024,BGR,BGN,6cbbdf2a-4087-4448-adf5-90651a995f64,BGN,15000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|sanction|misrepresent,n-inc-just,False,,,,,,,,,,BGN,7650.0,7650.0,False,8.942591637231851,1,0,0,0,0,0,0,0,0,0
4ffd040a-57ca-4ef9-a0f2-9d24f9788bde,none,cn-standard,1581-2025,32014L0024,FRA,EUR,7e8090b0-43c3-4e77-ac61-e55756584465,EUR,300000.0,nati-ground,,False,,,,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,1,0,0,0,0,0,0,0,0,0
b9e78181-73bc-4150-939e-335f01849afe,none|none|none|none|none|none,cn-standard,1590-2025,32014L0024,FRA,,5d191fae-ffad-4ac9-8e00-55e91bde0929,,,crime-org|corruption|cred-arran|distorsion|envir-law|finan-laund|fraud|human-traffic|misrepresent|socsec-law,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
3db2fcd1-59df-4e92-bae2-8e3460c3571c,none,cn-standard,1595-2025,32014L0024,LTU,EUR,e06e6b58-149d-4175-b9ce-dbb5289d5723,EUR,0.0,distorsion|fraud|sanction|terr-offence|prep-confl|human-traffic|crime-org|partic-confl|nati-ground|corruption|tax-pay|finan-laund|misrepresent|prof-misconduct|socsec-pay,,False,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,0,0,0,0,0,0,0,0,0
dd8af652-bf1f-4c3c-bfae-d705e72d23fd,none,cn-standard,1599-2025,32014L0024,HUN,,9b6cd00a-da18-4ee0-83b0-77bdb0441ced,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|finan-laund|fraud|human-traffic|insolvency|liq-admin|nati-ground|partic-confl|prep-confl|socsec-pay|susp-act|tax-pay|terr-offence|misrepresent,,False,,,,True,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
b6545f7b-85bf-4994-a0c9-4d618482e99e,none,cn-standard,1604-2025,32014L0024,ITA,EUR,945196c5-bca0-4167-b172-da9baffcd2f7,EUR,5743233.6,nati-ground,,False,,,,,,,,,,EUR,5743233.6,5743233.6,False,15.563533128742213,1,0,0,0,0,0,0,0,0,0
b72321c3-5953-4785-8d35-10e7241a6bd1,none|none,cn-standard,1606-2025,32014L0024,HRV,EUR,bb847b42-c559-4330-b694-f55f1dfceeeb,EUR,400000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,inc|inc,,,,,,,,,,,EUR,400000.0,400000.0,False,12.899222326086994,1,0,0,0,0,0,0,0,0,0
a87e65e9-65cf-48b4-b9db-64f8e8ec8d0b,none,cn-standard,1609-2025,32014L0024,CZE,CZK,0291beea-5a8b-40de-99b6-e677f37da50e,CZK,5000000.0,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,195000.0,195000.0,False,12.180759965737863,1,0,0,0,0,0,0,0,0,0
e757afdf-5e77-46b6-b2a2-effb3d3b0dc0,none,cn-standard,1616-2025,32014L0025,EST,,38b21593-869f-4c4f-bb65-ca523d322db1,,,,n-inc,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
8ee7f26e-ef95-4aa7-9fd3-a83eadde04da,none,cn-standard,1621-2025,32014L0025,ITA,EUR,befe162a-bfbe-47fe-88b1-d15be063e785,EUR,734724.62,nati-ground,,False,,,,,,,,,,EUR,734724.62,734724.62,False,13.507252402376448,1,0,0,0,0,0,0,0,0,0
257ff23e-1248-47f4-b49c-557637afc552,none,cn-standard,1626-2025,32014L0024,DEU,,0195a5e6-215b-4d1d-8ffc-54d7d7a29712,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-part|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-sitn-liq-admin|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,False,,vgv,,True,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
5ac250f1-508f-400f-ad66-918c7ecc6e56,none,cn-standard,1627-2025,32014L0024,HRV,EUR,b239cab8-4f23-40b1-b55d-77b720aa2ecf,EUR,1200000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,,,,,,,,,,EUR,1200000.0,1200000.0,False,13.997832948091215,1,0,0,0,0,0,0,0,0,0
4342818e-6b1e-478b-a2de-ceab1626f76a,none|none|none|none|none|none|none|none|none|none|none,cn-standard,1630-2025,32014L0024,EST|EST|EST|EST,EUR,b49efbc2-4cd4-4921-b90b-8c7675935ece,EUR,981500.0,nati-ground,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,EUR,981500.0,981500.0,False,13.796838311546836,1,0,0,0,0,0,0,0,0,0
75d0d0d9-a705-4730-99bc-d5b35a9131b1,none|none|none,cn-standard,1645-2025,32014L0024,CZE,CZK,4f8b560e-cb4e-4a99-bbe6-69a55d19532a,CZK,24500000.0,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,955500.0,955500.0,False,13.769991089234392,1,0,0,0,0,0,0,0,0,0
f64d2170-6f60-4e22-a069-6c92fb8ed088,,pin-only,1659-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
6d84a94e-5ee4-4d4d-bd07-3747a33e6391,none,cn-standard,1673-2025,32014L0024,ITA,EUR,f82ff494-3b68-4eb8-b595-eccee341fef1,EUR,375000.0,partic-confl,,,,,,,,,,,,EUR,375000.0,375000.0,False,12.834683971615659,1,0,0,0,0,0,0,0,0,0
e145f067-fef4-44d6-a1b2-d9263071e39d,none,cn-standard,1678-2025,32014L0024,FIN,,a2c1d7ec-9c25-43a8-b694-0104db8a096f,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
5d8e421d-3af9-4522-b3ba-94b91a4214bb,,pin-only,1679-2025,32014L0024,FIN,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
b5c4c64c-b23a-49cf-904e-ad9e039152cb,,pin-tran,1682-2025,32007R1370,POL,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
a06d58a5-b2d7-4cd9-9a14-7f0e3e6100d7,none|none|none,cn-standard,1686-2025,32014L0025,FRA,,5db3991a-3588-4716-bbd2-5b8ff7dfa515,,,labour-law,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
96110835-1ccd-4bf7-b5e5-ec2d2d90be5b,none,cn-standard,1687-2025,32014L0024,HRV,EUR,56804596-d1a1-462e-b212-33461ace01f5,EUR,4850000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,inc,,,,,,,,,,,EUR,4850000.0,4850000.0,False,15.394489469099211,1,0,0,0,0,0,0,0,0,0
518912d4-3745-4ac0-890c-86d596fcdcf1,none,cn-standard,1689-2025,32014L0024,POL,,da6eea8d-e8c3-4a07-a4d9-534da5f1aa24,,,exg-mis-prep-confl|exg-crim-fraud|exg-crim-corrpt|exg-mis-bre-env-law|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-mis-misconduct|exg-mis-misrepresent,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
87304856-cfb5-409b-b788-2c4fe63cc82b,none,cn-standard,1690-2025,32014L0024,HRV,EUR,33a7d384-25d2-4bf0-a8ed-1034d57019bf,EUR,500000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prof-misconduct|sanction|misrepresent,n-inc,,,,,,,,,,,EUR,500000.0,500000.0,False,13.122365377402328,1,0,0,0,0,0,0,0,0,0
b6cf6a15-7c59-49f0-8de1-6d0712a645ad,none,cn-standard,1691-2025,32014L0024,ITA,EUR,b6cf6a15-7c59-49f0-8de1-6d0712a645ad,EUR,4979146.16,bankruptcy,,,,,,,,,,,,EUR,4979146.16,4979146.16,False,15.420769181323315,1,0,0,0,0,0,0,0,0,0
2e50acda-95f3-4117-b5c6-998b0f7c1f2b,none,cn-standard,1693-2025,32014L0024,LTU,EUR,0f2560ff-5938-49d3-910a-5fdf9648cca7,EUR,202066.12,fraud|cred-arran|human-traffic|terr-offence|socsec-pay|sanction|bankruptcy|crime-org|partic-confl|nati-ground|corruption|tax-pay|finan-laund|misrepresent|distorsion,,False,,,,,,,,,,EUR,202066.12,202066.12,False,12.216355198419212,1,0,0,0,0,0,0,0,0,0
010ebd3b-d0b5-4b54-a879-0baf18d0d994,none,cn-standard,1699-2025,32014L0024,ITA,EUR,010ebd3b-d0b5-4b54-a879-0baf18d0d994,EUR,1102479.54,bankr-nat,,True,,,,,,,,,,EUR,1102479.54,1102479.54,False,13.91307323535371,1,0,0,0,0,0,0,0,0,0
35693b69-5836-4b52-bbf6-4f147a6509ee,none|none,cn-standard,1700-2025,32014L0024,ITA,EUR,42b77e52-5550-49cb-b024-aae61d4c9dd9,EUR,1852704.0,nati-ground,,,,,,,,,,,,EUR,1852704.0,1852704.0,False,14.432157291298429,1,0,0,0,0,0,0,0,0,0
a467f4e8-531a-4d05-9a29-98422e2d0fb9,none|none,cn-standard,1704-2025,32014L0024,FRA,,73a77221-8e91-448e-9549-4fa9d375b649,,,nati-ground,,False,,,,False|False,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
57848bf8-9a00-4a90-86ee-aa5b1ea14467,none|none|none,cn-standard,1712-2025,32014L0024,POL,,46ae2a13-277a-42ed-8767-615f47f86f8b,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-mis-partic-confl|exg-crim-corrpt|exg-sitn-insolvency|exg-crim-fraud|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misconduct|exg-mis-misrepresent,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
70cf7101-dc0d-4a9c-8799-62b3db262208,none,cn-standard,1718-2025,32014L0024,POL,,f239630b-c2eb-4e55-9cb0-b0fc6275b7dc,,,exg-crim-corrpt|exg-mis-prep-confl|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part,,False,,Prawo zamówień publicznych,['Prawo zamówień publicznych (Dz.U. 2024 poz. 1320)'],,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
74935313-078e-4ee7-abd0-1d16555760da,none,cn-standard,1735-2025,32014L0024,DEU,,46be0de0-09c7-4142-bc03-fc60c1a3ff7d,,,nati-ground,,False,,vgv,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
e15edfbf-3545-431b-b14e-cad5171b24db,,pin-tran,1737-2025,32007R1370,POL,,,,,,,,,,,,,below-thres-sme,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
