notice-identifier,dps-usage-lot,notice-type,exclusion-grounds,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,legal-basis-proc,procedure-identifier,winner-selection-status,winner-size,estimated-value-cur-lot,total-value,estimated-value-cur-proc,winner-owner-nationality,direct-award-justification-text-proc.deu,direct-award-justification-proc,no-negocaition-necessary-lot,accessibility-lot,legal-basis-text.deu,framework-value-notice,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_pin-only,notice_is_cn-social,notice_is_veat,notice_is_can-desg,notice_is_qu-sy
44ad0b27-24ca-49b3-8371-80c3a450e35c,none,can-standard,,188419-2025,False,32014L0024,DEU,vgv,9e29f459-9fc1-4299-9ff5-9b00a046a788,selec-w,medium,,,,DEU,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
defe00a1-81a2-4f5c-a7f1-576900973887,none,can-standard,,188425-2025,,32014L0024,DEU|DEU,vob-a-eu,a666222f-da77-4135-82e6-7107f92d2f69,selec-w,medium,,179823.0,,DEU,,,,n-inc,,,EUR,179823.0,179823.0,False,12.099733873758048,1,medium,3.0,0,1,0,0,0,0,0,0,0
be26d32a-cd54-4652-acb3-7ac35d76c918,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188441-2025,False,32014L0024,DEU,vob-a-eu,3a475d26-4220-4889-8e4f-b801932fe2bc,,,EUR,177845.78,EUR,,,,,,,,EUR,177845.78,177845.78,False,12.088677672067917,0,,,1,0,0,0,0,0,0,0,0
5bb81ae3-e932-49a6-bb0a-52a64c28851c,none,cn-standard,exg-natl-bre-nat-law,188446-2025,False,32014L0025,DEU,sektvo,0e7da552-2c89-4de9-ae29-655ef91d9159,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
0195b429-a2db-4f6b-bd74-84883bc3e978,none,cn-standard,nati-ground,188447-2025,True,32014L0024,DEU,vgv,01953833-56a1-4fad-9060-0120013bbf2b,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
0195b7dc-5c4a-4502-8cb9-b360bce5a3ac,none,can-standard,,188451-2025,,32014L0024,DEU,vob-a-eu,019483ba-978f-4d2d-bd55-04949e603a34,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
462c99fa-25fb-4f03-b004-c00c59615407,,can-modif,,188452-2025,,32014L0024,DEU,vob-a-eu,61132100-9c0f-497b-9c0d-e9defe349b9d,,,,2879019.31,,,,,,,,,EUR,2879019.31,2879019.31,False,14.872960624102253,0,,,0,0,1,0,0,0,0,0,0
b2309f78-7205-4395-a06e-414d3646d8a0,none,cn-standard,,188470-2025,False,32014L0024,DEU,vgv,b038e099-e649-464e-b0b6-252f45792a61,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
fed94bed-f04b-4e8c-90a5-53bc3b1c401b,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188480-2025,False,32014L0024,DEU,vob-a-eu,6c21a91e-50a2-4e60-8dc5-390e9eb0e1cb,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
1bcddd53-4fd7-4dec-9355-a183b4173cba,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188481-2025,False,32014L0024,DEU,vgv,6365052c-6239-4d86-9159-0291213ac60a,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b9aec048-1d1f-4a17-83b2-4fed2614c46b,none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,exg-sitn-liq-admin,188484-2025,False,32014L0024,DEU,vgv,4b84b635-2b86-4195-9430-d72b84404ef8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
211cbcd9-1e94-409d-a297-bb4284777175,none,can-standard,,188485-2025,False,32014L0024,DEU,vob-a-eu,5fef2073-257e-41af-ba32-5f9f8bc3935b,selec-w,small,,205310.82,EUR,DEU,,,,,,,EUR,205310.82,205310.82,False,12.23228517563123,1,small,2.0,0,1,0,0,0,0,0,0,0
3f02a960-34bf-47b8-b824-abafd0d98b37,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188499-2025,False,32014L0024,DEU,vgv,86cfb71d-a18f-4021-996b-17b8c918ae7a,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7ab69644-92f9-43d3-aed5-367ec70519e4,none,cn-standard,nati-ground,188509-2025,False,32014L0024,DEU,vgv,d9d72cbf-61dd-48c3-a896-3cb7dabe91fd,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e4258ff7-d34a-4fe3-8d41-8a1a50c43de1,,can-standard,,188517-2025,False,32009L0081,DEU,vsvgv,046359ee-35f9-495f-ad6e-3967b7b830e9,selec-w|selec-w|selec-w|selec-w,large|small,,,,DEU|DEU,,,,,,,EUR,,,False,0.0,2,large,4.0,0,1,0,0,0,0,0,0,0
7e6176e3-3954-4500-878c-be815efc1537,none,cn-standard,nati-ground,188520-2025,False,32014L0024,DEU,vob-a-eu,1a8feb44-9dec-4a7b-b6fc-c023b2def760,,,,136346.0,EUR,,,,,,,,EUR,136346.0,136346.0,False,11.822958385831463,0,,,1,0,0,0,0,0,0,0,0
67387bca-d64d-4e32-bbad-fd1489e61f6f,none,cn-standard,crime-org|finan-laund|corruption|human-traffic|socsec-pay|liq-admin|partic-confl|sanction|tax-pay,188523-2025,False,32014L0025,DEU,vob-a-eu,246dafed-174f-4acc-96a2-e47bc7b866b9,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
52d91be2-a43e-491e-a6df-3b4e96c8a8ea,none,cn-standard,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188525-2025,,32014L0024,DEU,vgv,d3afba22-dad7-41c4-ba18-edfee7677ec6,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ef6910b1-17e0-4f1f-acec-e6c11c80535b,none,can-standard,,188532-2025,False,32014L0024,DEU,vgv,4644e267-e0bb-4244-88ec-e197720ceec5,selec-w,medium,,,,DEU,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
822d2048-f379-4292-a273-fe96882f3147,none,cn-standard,bankr-nat,188536-2025,False,32014L0024,DEU,vgv,400792fe-4da8-40eb-b516-71e92aee7b3c,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d52b4138-5c91-4596-a292-0a11a21025fe,none|none|none|none,cn-standard,exg-natl-bre-nat-law,188548-2025,False,32014L0024,DEU,vgv,1f3b7de3-490f-4656-bf66-918e395fc0d6,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
d80f2e98-93ce-4d77-af60-13410c849ffd,none,cn-standard,exg-crim-corrpt,188550-2025,False,32014L0024,DEU,vgv,5f7e5dfe-6020-40e4-b0cc-e9537b9be193,,,EUR,1024920.0,EUR,,,,,,,,EUR,1024920.0,1024920.0,False,13.840126094413625,0,,,1,0,0,0,0,0,0,0,0
375a420f-3afc-42a8-b17e-857766de7ac2,none,cn-standard,bankr-nat|prof-misconduct|labour-law|socsec-law|envir-law|socsec-pay|tax-pay,188554-2025,False,32014L0024,DEU,vob-a-eu,b1000000-c0de-4000-a000-00d457406717,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b7d7dc79-0eec-4821-af99-604e740bdf25,none,cn-standard,partic-confl|fraud,188563-2025,False,32014L0024,DEU,vgv,e519867c-9fe9-4fdd-a4d4-57b716a95f59,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
a28555dd-4b28-47f1-9c29-40427ac2b318,none,can-standard,,188577-2025,False,32014L0024,DEU,vgv,31936394-49e6-4a83-bb0a-b4e6c8faf42f,selec-w,large,,,,DEU,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
c684f9f8-5805-44f1-b685-9015a1a5c8c1,none,can-standard,,188581-2025,False,32014L0024,DEU,vgv,11ec4c99-9379-4630-a50e-adff55da51ea,selec-w,medium,EUR,288468.07,,DEU,,,,,,,EUR,288468.07,288468.07,False,12.572343149477547,1,medium,3.0,0,1,0,0,0,0,0,0,0
babfd1c9-ad89-469b-a6a7-07b89ae40642,none,cn-standard,misrepresent|bankruptcy|bankr-nat|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188586-2025,,32014L0024,DEU,vob-a,babfd1c9-ad89-469b-a6a7-07b89ae40642,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
af990bda-f420-4912-94ea-c54519c656cb,none|none|none,cn-standard,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188587-2025,,32014L0024,DEU,vgv,1f447b6b-d3e9-4b0b-afd1-1f85ebeb0690,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
5a290b2e-d05b-41f4-bbf1-d2d146186ecb,none,cn-standard,bankruptcy|corruption|corruption|bankr-nat|crime-org|distorsion|finan-laund|fraud|human-traffic|insolvency|labour-law|terr-offence,188591-2025,,32014L0024,DEU,vgv,13ea50d5-29b2-4052-8abc-8ca7b8d61c9d,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4f3bae43-f720-4802-961a-7b90f9ad803b,none,cn-standard,exg-natl-bre-nat-law,188592-2025,False,32014L0025,DEU,sektvo,451d88f5-f4e6-43bc-8941-d1833d2bf63b,,,,1.0,EUR,,,,,,['Richtlinie 2014/25/EU - SektVO'],,EUR,1.0,1.0,False,0.6931471805599453,0,,,1,0,0,0,0,0,0,0,0
01a3b74b-62e4-4623-ad71-1a543d2dbfe3,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,misrepresent|bankruptcy|bankr-nat|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188603-2025,,32014L0024,DEU,vgv,01a3b74b-62e4-4623-ad71-1a543d2dbfe3,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4d689fb7-fb7c-41ac-ab61-5822bd0f76e1,none,can-standard,,188605-2025,,32014L0024,DEU,vgv,c9108ce8-8fc8-41a5-8739-270f108752a1,selec-w,medium,,488480.0,,DEU,,,,,,,EUR,488480.0,488480.0,False,13.099055855133331,1,medium,3.0,0,1,0,0,0,0,0,0,0
9a0b82dd-e627-4244-b193-20d7f4571994,none,can-standard,,188620-2025,False,32014L0024,DEU,vgv,2ce324e7-0ded-44fc-aed3-921a81b7eb18,selec-w,small,EUR,1000000.0,EUR,,,,,,,,EUR,1000000.0,1000000.0,False,13.815511557963774,1,small,2.0,0,1,0,0,0,0,0,0,0
443c31f5-c66c-4bfd-994c-10fe9de665c1,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188624-2025,False,32014L0024,DEU,vob-a-eu,25f3634c-f335-4c6d-a57f-f9177878e445,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
cae7f977-21ab-4905-8349-d6df2558201a,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188634-2025,False,32014L0024,DEU,vgv,7c2492e8-de94-4d40-9891-ea044ef961cb,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
9ac4eedc-24ad-4bb3-bbb5-2866b8a9995c,none|none,cn-standard,nati-ground|nati-ground,188636-2025,False,32014L0024,DEU,vgv,1bb40044-ae79-48c3-9716-c5b5c29a41b1,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
a608919e-5ca7-4af2-a2a3-fbc2af21e572,none,cn-social,prof-misconduct,188640-2025,,32014L0024,DEU,vgv,9173de35-39ce-4d15-a25e-ef605a9dcd80,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0,0
2b298ce5-8e1e-4a42-874d-011b8b65f320,none,cn-standard,exg-natl-bre-nat-law,188641-2025,False,32014L0025,DEU,sektvo,2d2d48d1-7c6d-45a5-90c1-c9f2373dc900,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f10a0821-32af-4d82-88f4-94d62ade3dca,none,cn-standard,exg-natl-bre-nat-law,188643-2025,False,32014L0024,DEU,vgv,01fa4c9a-10db-4f0d-b3d8-45829b7d7c55,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
4cb653e1-f1ea-465c-85a9-8bfed90477c0,none,can-standard,,188647-2025,False,32014L0024,DEU,vgv,06ac4416-9c46-46f6-a4f5-d7c2c44d2659,selec-w,medium,,46520.0,,,,,,,,,EUR,46520.0,46520.0,False,10.747659102532259,1,medium,3.0,0,1,0,0,0,0,0,0,0
c51d3d80-de0b-4864-87e2-91a711dacffa,none|none|none,cn-standard,exg-natl-bre-nat-law,188672-2025,False,32014L0025,DEU,sektvo,681c1278-b226-4bf4-a7dd-d5113e2db9b8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
defae4ed-d065-46e0-85db-11f0d94c97f7,none,can-standard,,188673-2025,,32014L0024,DEU,vob-a-eu,c299878d-31f0-4c8d-af2a-886dddebaae7,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
4803229d-2e45-4228-9eee-1e6381f49468,none,can-standard,,188682-2025,False,32014L0024,DEU,vgv,61c2390c-2f0e-4e30-aba6-dbe0e7329f73,selec-w,large,,1.0,EUR,,,,,,,,EUR,1.0,1.0,False,0.6931471805599453,1,large,4.0,0,1,0,0,0,0,0,0,0
4a2bf335-a9e8-4a69-947e-e6c687709c94,none|none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188683-2025,False,32014L0024,DEU,vgv,b3eb034b-b85b-4e0f-bd69-d1a43281aa43,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7d8dee32-b1ba-4231-9a9b-7e6c99ed79cf,none,can-standard,,188684-2025,,32014L0024,DEU,vob-a-eu,6e9a7310-9e1b-4aeb-a0f1-d2e048d02f64,selec-w,medium,,5374123.53,,DEU,"['Die Flüchtlingsunterkunft auf dem Gelände des ehemaligen Flughafens Tempelhof wird aktuell und auch mittelfristig dringend benötigt, um Obdachlosigkeit bei dieser Bevölkerungsgruppe zu vermeiden. Erfahrungsgemäß sind 20-30% innerhalb der Gruppe der Flüchtlinge im schulpflichtigen Alter. Im Bezirk Tempelhof-Schöneberg besteht laut Monitoring-Bericht, Schuljahr 2023/24 aktuell ein rechnerisches Defizit von insgesamt 8 Zügen im Primarbereich (bzw. 1152 Schulplätzen oder 2 Grundschulstandorten). Auch in angrenzenden Regionen können keine freien Schulplätze für die Flüchtlinge im schulpflichtigen Alter in ausreichender Anzahl generiert werden. Eine Verdichtung der bestehenden Schulstandorte ist nicht mehr möglich, weil in den letzten Jahren hier bereits alle Möglichkeiten ausgeschöpft wurden. Aus diesem Grund ist eine temporäre Schaffung von zusätzlichen Schulplätzen in unmi6elbarer Nähe der Unterkun4 notwendig. In der Unterkun4 THF sind derzeit 148 schulpflichtige Personen untergebracht, so dass eine besondere Dringlichkeit zur Schaffung von Schulplätzen erkannt wird. Der aktuell gültige, einschlägige Schwellenwert für Bauleistungen gemäß § 106 GWB in Höhe von 5.538.000 Euro wird voraussichtlich überschritten. Gemäß § 2 VgV sind damit die §§1 bis 13, 21 bis 27 VgV vorrangig, sowie im Übrigen Teil A Abschnitt 2 der Vergabe- und Vertragsordnung für Bauleistungen in der Fassung der Bekanntmachung vom 31. Januar 2019 (BAnz AT 19.02.2019) (VOB/A) anzuwenden. Die VOB/A EU ist zu beachten. 1. Äußerste Dringlichkeit Mit Senatsbeschluss vom Nr. S-448/2023 stellte der Senat aufgrund der aktuellen Situation die besondere Dringlichkeit für die Schaffung von Notunterkünften für bis zu 8.000 weitere Menschen mit Catering, Erstausstattung, Sprachmittlung und medizinscher Erstversorgung fest. Der Senat stellt aufgrund der aktuellen Situation die besondere (äußerste) Dringlichkeit für erforderliche Vergaben von Lieferungen und Leistungen fest. Insbesondere sieht der Senat in Fällen von Bau- und Betreiberleistungen im Zusammenhang mit der Unterbringung und Erstversorgung, der baulichen Herrichtung von Gebäuden und Flächen sowie Logistik die Ausnahmetatbestände für Direktvergaben im Rahmen von Verhandlungsverfahren ohne Teilnahmewettbewerb als erfüllt an. Wenn die Einbeziehung mehrerer weiterer Bieter*innen ohne Zeitverzug möglich ist, haben die zur Vergabe befugten Stellen mehrere Bieter*innen in die Verhandlungen einzubeziehen. Der Begriff der äußersten Dringlichkeit ist dabei eng auszulegen. Maßstab ist nicht etwa das schlichte Beschaffungsinteresse des öffentlichen Auftraggebers, sondern wenn beispielsweise der Bereich der zwingenden Daseinsvorsorge betroffen ist. Wenn auch die Regelbeispiele Naturkatastrophen, Seuchen oder Epidemien hier nicht heranzuziehen sind, droht im Falle der ausbleibenden oder sich verzögernden Beschaffung der Leistung eine unmittelbare Bedrohung der öffentlichen Sicherheit und Ordnung. Die zum Zeitpunkt der Vergabeentscheidung in Berlin verfügbaren Plätze zur Beschulung und für Angebote für Familien, Kinder und Jugendliche im Zusammenhang mit dem Anstieg der Zugänge Asyl nach Berlin reichen nicht mehr aus, wie im Sachverhalt dargestellt ist es aus tatsächlichen Gründen nicht möglich, rechtzeitig Plätze in ausreichender Anzahl zu schaffen. Zu diesen Gruppen der Flüchtlinge gehören auch 20-30% Personen die im schulpflichtigen Alter sind. Da alle diese Personen gemäß Verfassung von Berlin ein Recht auf Bildung haben, was insbesondere für schulpflichtige Kinder und Jugendliche durch das Schulgesetz von Berlin untermauert wird, inkludiert dieser Beschluss eine begleitende Errichtung von Schulplätzen. 2. Zwingende Gründe Aufgrund der nachweislich außerordentlich hohen Zugangszahlen besteht äußerste Dringlichkeit in der Bereitstellung von Unterbringungsplätzen und somit auch, die hierfür notwendigen Angebote von Schulplätzen. Hierzu verweisen wir auch auf das Schreiben vom 21.08.2024 der Senatsverwaltung für Bildung und Familie „Containerschule THF, P2 – besondere Dringlichkeit“ in dem die besondere Dringlichkeit für die Beschaffung von Schauplätzen und auch die nicht vorhandenen Kapazitäten dargestellt werden. Somit ist die beschriebene Maßnahme zwingend erforderlich. 3. Fristen aus §§ 10a EU, 10 b EU und 10 c EU Absatz 1 VOB/A Die Bedarfsprognose erkennt den sofortigen Bedarf für die Schulplätze (siehe oben). Nach § 10a EU VOB/A beträgt die Angebotsfrist 35 Kalendertage (15 Tage bei Dringlichkeit), nach §§ 10b, 10c Abs. 1 EU VOB/A 30 Tage. In allen Fällen ist das Einhalten der verkürzten Fristen nicht möglich. Im günstigsten Fall – 15 Tage – würden zwei Tage für die Fertigung der Ausschreibung, 15 Tage Angebotsfrist und mindestens drei Tage für Auswahl, Gewichtung und Zuschlagserteilung benötigt. Unter Berücksichtigung des Zeitraums für die Angebotswertung und der Wartefrist gemäß § 134 Abs. 2 S. 2 GWB kann eine Vergabe im beschleunigten offenen Verfahren innerhalb von fünf Wochen durchgeführt werden. Selbst unter höchster Verfahrensgeschwindigkeit wären die verkürzten Fristen um mindestens 20 Tage überschritten. Im vorliegenden Fall ist, aufgrund der äußersten Dringlichkeit ein Abweichen von der Mindestfrist zudem zu rechtfertigen, da eine Verletzung o.g. fundamentaler Rechte der Geflüchteten höher zu bewerten ist, als etwaige Mindestfristen, die dem Wortlaut nach lediglich bei „Dringlichkeit“ und nicht explizit bei besonderer/äußerster Dringlichkeit Anwendung finden. Eine Verzögerung in der Inbetriebnahme würde unumkehrbare Folgen und Rechtsverletzung fundamentaler Rechtsgüter nach sich ziehen. Daher erscheint es angemessen und zwingend notwendig, von der Mindestfrist abzusehen. Folglich sind die Fristen aus §§ 10a EU, 10b EU und 10c EU Absatz 1 VOB/A nicht einzuhalten.']",crisis,,,,,EUR,5374123.53,4792500.0,True,15.49710624057238,1,medium,3.0,0,1,0,0,0,0,0,0,0
ee78f06a-497c-4f17-95e3-8147207029d1,none,cn-standard,bankruptcy,188686-2025,,32014L0024,DEU,vgv,45f8e11f-2f6c-431f-a26d-8d4625bb8061,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
3fc31e88-8ec4-4902-8444-679797a50889,none,can-standard,,188690-2025,,32014L0024,DEU,vgv|other,e7a242d2-b773-4ae7-8672-a6e458654cba,selec-w,,EUR,4770000.0,,,,,,,['Tariftreue- und Vergabegesetz Mecklenburg-Vorpommern sowie Vergabe- und Mindestarbeitsbedingungen-Verfahrensverordnung M-V'],,EUR,4770000.0,4770000.0,False,15.377857072508109,0,,,0,1,0,0,0,0,0,0,0
9e9b93e4-efa3-4436-a6b6-1250fcfc2037,none,cn-standard,nati-ground,188701-2025,,32014L0024,DEU,vob-a-eu,52829344-1893-4dac-bea9-9a7fc4b07e3c,,,,,,,,,,,['VOB/B GWB VgV'],,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b3f75bcb-8d69-47ae-a7b3-e0fe98d7f299,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,188703-2025,False,32014L0024,DEU,vgv,db3d1f79-fd11-4e5a-9a78-49de89fde091,,,,290000.0,EUR,,,,False,,,,EUR,290000.0,290000.0,False,12.577639650232573,0,,,1,0,0,0,0,0,0,0,0
b0b75f40-e566-4444-a5b2-d12e3c9585bf,none,can-standard,,188711-2025,,32014L0024,DEU,vgv,6c20aa33-e3f1-477e-a320-9f48303a0d86,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
0195adb8-ab98-4684-a5b1-d94107189333,none|none,cn-standard,corruption|prof-misconduct|socsec-pay,188721-2025,False,32014L0024,DEU,vgv,0195adb4-0af2-4556-8b2e-6ab02388893f,,,,,,,,,False|False,inc|inc,['Offenes Verfahren gem. §15 VgV'],,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
2afa9eab-f55f-435c-8a9a-33cfad4e59a2,none,can-standard,,188728-2025,False,32014L0024,DEU,vgv,65ba81ce-7461-4020-b9bb-056f3a3abaec,selec-w,micro,,36660.2,,DEU,,,,,,,EUR,36660.2,36660.2,False,10.509474254082198,1,micro,1.0,0,1,0,0,0,0,0,0,0
73d5432c-f95c-4ab7-a666-e2284864a75e,none,cn-standard,,188737-2025,False,32014L0024,DEU,vob-a-eu,b8f9b226-aade-407c-8f16-829acecee622,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
90d63874-173d-446b-9aed-a60942b4c475,none|none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188741-2025,False,32014L0024,DEU,vgv,deb41af2-6bd9-4ce5-b478-9817ad1b25fe,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
a00ae02f-30a5-4847-96aa-597fe53ead6b,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188744-2025,False,32014L0024,DEU,vob-a-eu,4317129f-4a75-48ed-aa66-1702580d16fe,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8baf34a3-2da3-4eb1-95cb-82da53064cf3,none|none,can-standard,,188754-2025,False,32014L0024,DEU,vgv,1155c082-229c-4c44-9db3-6d7eab8807ac,selec-w|selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
26230d40-45ee-49f0-bb9d-5402c815d689,none|none|none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,188767-2025,False,32014L0024,DEU,vgv,6b351b80-0f58-441a-bc9c-815aaa5da9ee,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
12ff883a-484a-402b-a573-d89de25e8e4c,,can-standard,,188797-2025,,32009L0081,DEU,vsvgv,a1b37b65-e1f1-4185-b915-8ba242c677b9,selec-w,medium,,306000.0,EUR,DEU,,,,,,,EUR,306000.0,306000.0,False,12.631343648903034,1,medium,3.0,0,1,0,0,0,0,0,0,0
